surveyID	surveyTargetValue	surveyTargetValueIRI	surveyTargetType	includeOrExclude	surveyTargetValueVocabulary	isSurveyTargetFullyReported
BROKE_WEST_RMT_074_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_074_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_074_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_074_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_074_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_074_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_075_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_076_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_077_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_078_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_079_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_080_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_081_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_082_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_083_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_084_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_085_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_086_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_087_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_088_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_089_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_090_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_091_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_092_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_093_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_094_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_095_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_096_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_097_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_098_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_099_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_100_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_101_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_102_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_103_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_104_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_105_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_106_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_107_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_108_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_109_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_110_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
